0.975610 0.520120 0.970960
0.980330 0.517220 0.963190
0.984200 0.513570 0.954480
0.987250 0.509220 0.944880
0.989540 0.504200 0.934420
0.991120 0.498560 0.923200
0.992040 0.492330 0.911260
0.992390 0.485610 0.898710
0.992210 0.478440 0.885630
0.991580 0.470880 0.872090
0.990550 0.462980 0.858190
0.989190 0.454830 0.843990
0.987540 0.446420 0.829580
0.985650 0.437830 0.814990
0.983540 0.429070 0.800290
0.981250 0.420190 0.785510
0.978790 0.411200 0.770680
0.976180 0.402120 0.755830
0.973440 0.392970 0.740980
0.970570 0.383760 0.726140
0.967570 0.374500 0.711310
0.964440 0.365190 0.696500
0.961180 0.355860 0.681700
0.957790 0.346500 0.666940
0.954250 0.337160 0.652190
0.950550 0.327800 0.637450
0.946680 0.318490 0.622710
0.942640 0.309230 0.607980
0.938390 0.300000 0.593220
0.933940 0.290870 0.578440
0.929290 0.281850 0.563660
0.924410 0.272940 0.548830
0.919310 0.264180 0.533960
0.913980 0.255570 0.519080
0.908420 0.247120 0.504150
0.902640 0.238830 0.489180
0.896650 0.230730 0.474190
0.890440 0.222810 0.459180
0.884050 0.215010 0.444150
0.877470 0.207400 0.429110
0.870720 0.199870 0.414070
0.863830 0.192500 0.399030
0.856790 0.185230 0.384010
0.849620 0.178010 0.369000
0.842350 0.170820 0.354010
0.834980 0.163730 0.339070
0.827530 0.156640 0.324160
0.820010 0.149620 0.309330
0.812450 0.142610 0.294520
0.804860 0.135670 0.279820
0.797250 0.128850 0.265180
0.789660 0.122170 0.250660
0.782120 0.115780 0.236280
0.774640 0.109700 0.222010
0.767300 0.104000 0.207950
0.760120 0.098945 0.194120
0.753170 0.094721 0.180490
0.746520 0.091421 0.167230
0.740220 0.089258 0.154260
0.734340 0.088445 0.141740
0.728940 0.089069 0.129630
0.724100 0.091195 0.118000
0.719880 0.094767 0.106890
0.716310 0.099636 0.096236
0.713430 0.105800 0.086225
0.711280 0.113020 0.076774
0.709830 0.121040 0.068001
0.709100 0.129890 0.059810
0.709040 0.139200 0.052084
0.709630 0.149020 0.045170
0.710810 0.159140 0.038855
0.712510 0.169500 0.033292
0.714700 0.179950 0.028947
0.717290 0.190500 0.025470
0.720210 0.201070 0.022733
0.723420 0.211660 0.020622
0.726850 0.222140 0.019034
0.730460 0.232560 0.017876
0.734190 0.242880 0.017071
0.738020 0.253110 0.016547
0.741910 0.263230 0.016249
0.745850 0.273220 0.016125
0.749790 0.283110 0.016137
0.753750 0.292880 0.016250
0.757690 0.302570 0.016440
0.761610 0.312170 0.016684
0.765500 0.321710 0.016989
0.769320 0.331170 0.017296
0.773100 0.340580 0.017600
0.776810 0.349940 0.017896
0.780440 0.359250 0.018177
0.784000 0.368550 0.018435
0.787460 0.377830 0.018665
0.790820 0.387090 0.018861
0.794090 0.396360 0.019014
0.797240 0.405640 0.019122
0.800290 0.414900 0.019179
0.803220 0.424180 0.019183
0.806050 0.433460 0.019132
0.808760 0.442760 0.019026
0.811360 0.452050 0.018866
0.813860 0.461340 0.018654
0.816260 0.470630 0.018394
0.818570 0.479920 0.018090
0.820800 0.489180 0.017747
0.822950 0.498460 0.017369
0.825030 0.507710 0.016963
0.827040 0.516940 0.016575
0.828980 0.526150 0.016225
0.830840 0.535320 0.015949
0.832620 0.544460 0.015792
0.834310 0.553540 0.015820
0.835900 0.562570 0.016118
0.837380 0.571500 0.016798
0.838700 0.580350 0.018004
0.839850 0.589060 0.019918
0.840770 0.597610 0.022763
0.841430 0.605950 0.026810
0.841770 0.614040 0.032376
0.841730 0.621820 0.040011
0.841250 0.629220 0.049120
0.840260 0.636190 0.059305
0.838680 0.642640 0.070471
0.836470 0.648500 0.082640
0.833560 0.653720 0.095596
0.829890 0.658240 0.109260
0.825440 0.662010 0.123430
0.820170 0.664980 0.138190
0.814080 0.667150 0.153210
0.807170 0.668520 0.168560
0.799470 0.669080 0.184050
0.790980 0.668870 0.199610
0.781780 0.667950 0.215200
0.771900 0.666350 0.230720
0.761390 0.664160 0.246100
0.750320 0.661430 0.261330
0.738730 0.658250 0.276360
0.726680 0.654670 0.291130
0.714210 0.650770 0.305670
0.701370 0.646620 0.319950
0.688180 0.642260 0.333970
0.674660 0.637730 0.347740
0.660840 0.633100 0.361270
0.646710 0.628380 0.374580
0.632280 0.623600 0.387650
0.617530 0.618780 0.400560
0.602450 0.613930 0.413260
0.587030 0.609090 0.425780
0.571260 0.604230 0.438170
0.555110 0.599360 0.450400
0.538580 0.594490 0.462500
0.521600 0.589620 0.474510
0.504200 0.584750 0.486400
0.486320 0.579860 0.498210
0.467960 0.574930 0.509930
0.449120 0.569960 0.521600
0.429780 0.564930 0.533220
0.409980 0.559830 0.544800
0.389720 0.554610 0.556350
0.369080 0.549260 0.567890
0.348100 0.543750 0.579430
0.326880 0.538050 0.590980
0.305560 0.532110 0.602560
0.284240 0.525920 0.614160
0.263160 0.519450 0.625830
0.242500 0.512650 0.637550
0.222570 0.505510 0.649340
0.203680 0.498020 0.661190
0.186190 0.490120 0.673130
0.170510 0.481830 0.685140
0.157120 0.473120 0.697230
0.146380 0.464020 0.709410
0.138590 0.454500 0.721640
0.133800 0.444580 0.733950
0.131900 0.434260 0.746300
0.132530 0.423590 0.758690
0.135190 0.412600 0.771090
0.139300 0.401280 0.783500
0.144500 0.389690 0.795880
0.150240 0.377900 0.808210
0.156300 0.365940 0.820450
0.162460 0.353870 0.832570
0.168640 0.341790 0.844520
0.174840 0.329790 0.856230
0.181050 0.317940 0.867670
0.187460 0.306390 0.878750
0.194080 0.295240 0.889430
0.201010 0.284650 0.899620
0.208480 0.274780 0.909260
0.216500 0.265790 0.918300
0.225060 0.257780 0.926680
0.234300 0.250980 0.934360
0.244090 0.245440 0.941310
0.254480 0.241340 0.947530
0.265290 0.238660 0.953010
0.276520 0.237500 0.957780
0.287980 0.237730 0.961850
0.299640 0.239330 0.965300
0.311350 0.242180 0.968160
0.323050 0.246130 0.970500
0.334640 0.251060 0.972380
0.346060 0.256760 0.973860
0.357330 0.263130 0.975020
0.368350 0.270000 0.975900
0.379160 0.277240 0.976570
0.389730 0.284760 0.977060
0.400090 0.292500 0.977420
0.410260 0.300360 0.977680
0.420230 0.308300 0.977870
0.430060 0.316270 0.978000
0.439770 0.324210 0.978110
0.449400 0.332130 0.978200
0.459000 0.339970 0.978290
0.468590 0.347720 0.978380
0.478250 0.355360 0.978490
0.488020 0.362820 0.978640
0.497950 0.370150 0.978830
0.508070 0.377300 0.979060
0.518450 0.384260 0.979350
0.529120 0.391020 0.979690
0.540100 0.397550 0.980100
0.551430 0.403860 0.980570
0.563110 0.409950 0.981110
0.575130 0.415790 0.981730
0.587510 0.421400 0.982420
0.600220 0.426810 0.983170
0.613220 0.432010 0.984000
0.626500 0.437000 0.984890
0.640020 0.441820 0.985830
0.653710 0.446470 0.986820
0.667570 0.450990 0.987860
0.681530 0.455400 0.988940
0.695580 0.459700 0.990050
0.709670 0.463920 0.991180
0.723760 0.468070 0.992330
0.737850 0.472180 0.993500
0.751900 0.476240 0.994670
0.765890 0.480260 0.995820
0.779790 0.484250 0.996960
0.793610 0.488210 0.998070
0.807290 0.492110 0.999130
0.820830 0.495950 1.000000
0.834200 0.499720 1.000000
0.847360 0.503390 1.000000
0.860290 0.506930 1.000000
0.872920 0.510300 1.000000
0.885200 0.513450 1.000000
0.897090 0.516320 1.000000
0.908510 0.518890 1.000000
0.919390 0.521040 1.000000
0.929680 0.522730 0.998520
0.939300 0.523910 0.996000
0.948190 0.524500 0.992740
0.956310 0.524460 0.988640
0.963600 0.523740 0.983680
0.970030 0.522290 0.977790
